date,symbol,open,high,low,close,prev_close,volume
2024-10-04,COASTBANK,286.0,287.63,284.17,285.8,283.47,312842
2024-10-07,COASTBANK,280.01,280.78,278.47,279.24,285.8,289718
2024-10-08,COASTBANK,278.07,283.05,274.67,279.63,279.24,257423
2024-10-09,COASTBANK,290.05,292.87,284.99,287.79,279.63,200850
2024-10-10,COASTBANK,285.19,290.16,281.44,286.4,287.79,325820
2024-10-11,COASTBANK,287.79,289.51,285.86,287.58,286.4,432186
2024-10-14,COASTBANK,293.74,295.15,292.38,293.79,287.58,748274
2024-10-15,COASTBANK,284.99,287.98,281.79,284.77,293.79,495987
2024-10-16,COASTBANK,277.11,279.22,276.48,278.58,284.77,448599
2024-10-17,COASTBANK,283.68,285.21,281.15,282.67,278.58,259777
2024-10-18,COASTBANK,278.55,282.2,274.51,278.16,282.67,250685
2024-10-21,COASTBANK,281.37,286.15,278.41,283.17,278.16,711191
2024-10-22,COASTBANK,277.32,280.06,272.53,275.25,283.17,432050
2024-10-23,COASTBANK,274.86,276.36,272.85,274.35,275.25,426224
2024-10-24,COASTBANK,272.51,278.44,269.05,274.94,274.35,715308
2024-10-25,COASTBANK,283.51,285.72,280.71,282.92,274.94,250114
2024-10-28,COASTBANK,277.13,278.23,273.22,274.32,282.92,149448
2024-10-29,COASTBANK,280.45,281.54,278.73,279.82,274.32,413316
2024-10-30,COASTBANK,266.6,271.32,264.14,268.84,279.82,233591
2024-10-31,COASTBANK,263.33,267.36,259.69,263.72,268.84,209354
2024-11-01,COASTBANK,262.88,264.23,262.25,263.61,263.72,689380
2024-11-04,COASTBANK,270.55,273.39,267.76,270.6,263.61,632521
2024-11-05,COASTBANK,262.94,263.72,262.36,263.14,270.6,231143
2024-11-06,COASTBANK,254.78,261.7,246.85,253.74,263.14,653205
2024-11-07,COASTBANK,255.58,259.48,251.02,254.91,253.74,359487
2024-11-08,COASTBANK,260.15,266.42,255.62,261.86,254.91,643049
2024-11-11,COASTBANK,265.66,266.32,263.55,264.21,261.86,327834
2024-11-12,COASTBANK,266.03,266.63,265.23,265.83,264.21,103257
2024-11-13,COASTBANK,271.92,273.02,270.89,271.99,265.83,503155
2024-11-14,COASTBANK,272.93,275.11,271.15,273.33,271.99,232522
2024-11-15,COASTBANK,265.48,268.26,263.69,266.46,273.33,411470
2024-11-18,COASTBANK,255.91,258.77,253.42,256.27,266.46,239071
2024-11-19,COASTBANK,255.95,264.49,249.48,257.97,256.27,347303
2024-11-20,COASTBANK,270.82,273.63,266.44,269.23,257.97,718670
2024-11-21,COASTBANK,268.19,272.09,264.76,268.66,269.23,661765
2024-11-22,COASTBANK,275.03,280.15,271.14,276.23,268.66,201902
2024-11-25,COASTBANK,272.62,273.95,269.76,271.08,276.23,230093
2024-11-26,COASTBANK,263.08,265.08,260.62,262.62,271.08,159787
2024-11-27,COASTBANK,258.88,260.56,257.53,259.21,262.62,679930
2024-11-28,COASTBANK,263.07,264.58,260.88,262.38,259.21,521975
2024-11-29,COASTBANK,264.25,269.21,259.61,264.57,262.38,276707
2024-12-02,COASTBANK,268.78,270.88,266.96,269.06,264.57,342767
2024-12-03,COASTBANK,261.72,262.56,259.33,260.16,269.06,824498
2024-12-04,COASTBANK,262.32,264.18,260.8,262.65,260.16,462032
2024-12-05,COASTBANK,260.42,261.16,259.25,259.99,262.65,539023
2024-12-06,COASTBANK,254.88,255.42,254.14,254.67,259.99,552423
2024-12-09,COASTBANK,258.28,259.35,256.57,257.64,254.67,774329
2024-12-10,COASTBANK,265.72,269.77,263.17,267.2,257.64,266608
2024-12-11,COASTBANK,269.25,270.85,268.13,269.73,267.2,226415
2024-12-12,COASTBANK,274.81,277.43,273.49,276.1,269.73,192642
2024-12-13,COASTBANK,266.53,269.18,264.99,267.64,276.1,287948
2024-12-16,COASTBANK,271.47,272.32,270.37,271.22,267.64,154303
2024-12-17,COASTBANK,260.63,264.64,257.31,261.31,271.22,361524
2024-12-18,COASTBANK,261.69,265.36,258.3,261.97,261.31,661984
2024-12-19,COASTBANK,259.43,264.23,255.65,260.44,261.97,504364
2024-12-20,COASTBANK,264.86,265.52,263.13,263.78,260.44,125229
2024-12-23,COASTBANK,266.92,271.07,263.3,267.43,263.78,236637
2024-12-24,COASTBANK,270.04,273.5,267.55,271.0,267.43,529291
2024-12-25,COASTBANK,280.91,283.51,276.62,279.2,271.0,622465
2024-12-26,COASTBANK,280.75,284.71,278.84,282.79,279.2,293381
2024-12-27,COASTBANK,278.5,282.69,275.92,280.09,282.79,260001
2024-01-01,DECCANMOT,390.71,391.51,389.78,390.58,391.41,741791
2024-01-02,DECCANMOT,377.26,382.74,372.64,378.11,390.58,1319495
2024-01-03,DECCANMOT,373.09,383.11,364.69,374.68,378.11,326695
2024-01-04,DECCANMOT,369.93,374.19,368.06,372.31,374.68,582824
2024-01-05,DECCANMOT,381.42,387.43,377.13,383.12,372.31,427021
2024-01-08,DECCANMOT,396.74,401.96,390.46,395.67,383.12,306931
2024-01-09,DECCANMOT,390.89,402.41,382.72,394.17,395.67,252584
2024-01-10,DECCANMOT,396.07,399.65,389.89,393.44,394.17,213475
2024-01-11,DECCANMOT,414.03,419.41,407.62,412.98,393.44,961295
2024-01-12,DECCANMOT,430.77,435.18,423.26,427.64,412.98,407364
2024-01-15,DECCANMOT,431.9,434.11,427.46,429.66,427.64,932825
2024-01-16,DECCANMOT,432.86,437.47,429.18,433.77,429.66,619160
2024-01-17,DECCANMOT,439.83,444.99,433.95,439.11,433.77,681585
2024-01-18,DECCANMOT,439.17,446.25,437.73,444.79,439.11,520442
2024-01-19,DECCANMOT,435.42,446.34,426.0,436.9,444.79,501391
2024-01-22,DECCANMOT,439.4,445.71,432.74,439.04,436.9,166154
2024-01-23,DECCANMOT,447.23,452.25,442.2,447.22,439.04,228752
2024-01-24,DECCANMOT,430.02,437.66,422.19,429.83,447.22,496702
2024-01-25,DECCANMOT,423.75,429.47,418.07,423.79,429.83,177455
2024-01-26,DECCANMOT,423.67,430.08,415.86,422.24,423.79,286490
2024-01-29,DECCANMOT,425.02,426.98,421.84,423.79,422.24,637679
2024-01-30,DECCANMOT,423.68,426.39,420.08,422.78,423.79,466334
2024-01-31,DECCANMOT,411.74,421.06,404.02,413.31,422.78,355200
2024-02-01,DECCANMOT,413.82,418.94,411.8,416.91,413.31,644333
2024-02-02,DECCANMOT,418.16,422.58,414.15,418.55,416.91,232836
2024-02-05,DECCANMOT,394.0,396.49,390.95,393.44,418.55,295581
2024-02-06,DECCANMOT,384.76,390.49,379.65,385.36,393.44,327940
2024-02-07,DECCANMOT,390.1,393.96,387.77,391.62,385.36,763316
2024-02-08,DECCANMOT,398.57,401.29,394.45,397.16,391.62,304843
2024-02-09,DECCANMOT,400.29,407.37,392.68,399.75,397.16,314257
2024-02-12,DECCANMOT,388.14,391.14,385.97,388.97,399.75,990162
2024-02-13,DECCANMOT,381.86,387.27,376.7,382.1,388.97,611476
2024-02-14,DECCANMOT,386.45,393.77,377.58,384.86,382.1,203738
2024-02-15,DECCANMOT,381.9,386.61,376.13,380.83,384.86,466545
2024-02-16,DECCANMOT,381.12,383.49,378.74,381.11,380.83,291972
2024-02-19,DECCANMOT,375.07,377.89,372.69,375.5,381.11,1294405
2024-02-20,DECCANMOT,376.34,382.81,368.88,375.35,375.5,551518
2024-02-21,DECCANMOT,381.38,384.31,379.04,381.96,375.35,1320388
2024-02-22,DECCANMOT,399.37,407.42,390.68,398.71,381.96,393974
2024-02-23,DECCANMOT,386.04,390.98,380.47,385.4,398.71,304913
2024-02-26,DECCANMOT,404.46,413.85,398.53,407.87,385.4,556439
2024-02-27,DECCANMOT,402.84,408.75,397.05,402.95,407.87,559540
2024-02-28,DECCANMOT,431.32,433.41,427.39,429.47,402.95,1288381
2024-02-29,DECCANMOT,397.85,400.66,394.04,396.85,429.47,1583009
2024-03-01,DECCANMOT,415.64,418.32,413.23,415.91,396.85,1150653
2024-03-04,DECCANMOT,413.13,420.99,403.73,411.56,415.91,162788
2024-03-05,DECCANMOT,391.0,393.29,387.38,389.67,411.56,243008
2024-03-06,DECCANMOT,378.78,387.25,370.97,379.43,389.67,813813
2024-03-07,DECCANMOT,384.75,390.65,379.65,385.55,379.43,200285
2024-03-08,DECCANMOT,384.89,389.83,379.51,384.44,385.55,530466
2024-03-11,DECCANMOT,383.38,384.87,382.01,383.51,384.44,493148
2024-03-12,DECCANMOT,388.49,395.64,380.81,387.95,383.51,426338
2024-03-13,DECCANMOT,379.37,385.53,373.7,379.85,387.95,245047
2024-03-14,DECCANMOT,385.5,388.92,380.7,384.11,379.85,1530763
2024-03-15,DECCANMOT,383.3,387.4,379.95,384.05,384.11,825020
2024-03-18,DECCANMOT,394.28,398.1,389.16,392.97,384.05,440678
2024-03-19,DECCANMOT,394.37,397.18,391.89,394.7,392.97,1058820
2024-03-20,DECCANMOT,406.89,411.12,402.85,407.07,394.7,586648
2024-03-21,DECCANMOT,403.45,405.61,401.44,403.6,407.07,1033827
2024-03-22,DECCANMOT,435.39,438.52,431.85,434.98,403.6,478841
2024-03-25,DECCANMOT,453.65,455.45,448.98,450.76,434.98,512702
2024-03-26,DECCANMOT,441.19,445.1,438.13,442.03,450.76,908775
2024-03-27,DECCANMOT,428.08,433.45,422.05,427.4,442.03,334499
2024-03-28,DECCANMOT,428.44,439.35,418.93,429.8,427.4,565976
2024-03-29,DECCANMOT,431.35,434.1,429.96,432.7,429.8,513257
2024-04-01,DECCANMOT,423.64,425.63,422.73,424.71,432.7,470833
2024-04-02,DECCANMOT,430.13,432.71,425.95,428.52,424.71,499210
2024-04-03,DECCANMOT,453.3,460.5,443.71,450.88,428.52,771946
2024-04-04,DECCANMOT,452.05,461.06,441.54,450.51,450.88,320426
2024-04-05,DECCANMOT,459.98,462.74,456.27,459.02,450.51,327891
2024-04-08,DECCANMOT,474.94,481.0,469.14,475.2,459.02,399849
2024-04-09,DECCANMOT,468.09,469.86,466.17,467.95,475.2,384473
2024-04-10,DECCANMOT,480.79,483.92,478.63,481.76,467.95,310144
2024-04-11,DECCANMOT,471.15,473.75,465.98,468.57,481.76,187189
2024-04-12,DECCANMOT,473.28,475.11,470.3,472.13,468.57,267281
2024-04-15,DECCANMOT,476.64,485.28,468.35,476.98,472.13,271935
2024-04-16,DECCANMOT,468.94,474.98,463.61,469.63,476.98,725902
2024-04-17,DECCANMOT,490.24,492.23,487.17,489.16,469.63,658108
2024-04-18,DECCANMOT,494.47,505.59,482.8,493.91,489.16,780925
2024-04-19,DECCANMOT,500.67,507.59,494.03,500.94,493.91,473132
2024-04-22,DECCANMOT,506.72,514.74,500.63,508.63,500.94,652563
2024-04-23,DECCANMOT,509.05,513.89,505.61,510.43,508.63,586571
2024-04-24,DECCANMOT,515.54,524.09,507.24,515.79,510.43,262966
2024-04-25,DECCANMOT,507.45,509.89,504.4,506.83,515.79,947845
2024-04-26,DECCANMOT,533.58,542.37,527.1,535.86,506.83,424697
2024-04-29,DECCANMOT,526.49,527.96,520.97,522.43,535.86,368971
2024-04-30,DECCANMOT,522.09,526.54,515.44,519.87,522.43,805117
2024-05-01,DECCANMOT,499.91,501.75,496.74,498.58,519.87,286375
2024-05-02,DECCANMOT,493.95,500.28,485.95,492.26,498.58,573542
2024-05-03,DECCANMOT,485.25,491.45,476.71,482.87,492.26,641458
2024-05-06,DECCANMOT,495.76,497.61,493.44,495.29,482.87,655865
2024-05-07,DECCANMOT,482.54,491.34,474.08,482.87,495.29,511967
2024-05-08,DECCANMOT,474.92,479.67,467.45,472.18,482.87,575391
2024-05-09,DECCANMOT,482.29,483.68,478.83,480.21,472.18,367616
2024-05-10,DECCANMOT,471.73,476.03,470.26,474.55,480.21,376227
2024-05-13,DECCANMOT,475.66,489.43,460.36,474.08,474.55,276660
2024-05-14,DECCANMOT,446.66,447.55,445.11,446.0,474.08,531139
2024-05-15,DECCANMOT,441.5,446.7,436.59,441.78,446.0,350607
2024-05-16,DECCANMOT,457.97,462.28,452.23,456.53,441.78,750980
2024-05-17,DECCANMOT,458.67,461.17,455.53,458.03,456.53,700059
2024-05-20,DECCANMOT,465.06,472.86,457.8,465.6,458.03,224575
2024-05-21,DECCANMOT,463.68,465.08,460.65,462.04,465.6,652685
2024-05-22,DECCANMOT,465.76,474.13,454.48,462.8,462.04,1131731
2024-05-23,DECCANMOT,455.31,461.67,444.04,450.33,462.8,477102
2024-05-24,DECCANMOT,462.82,465.45,460.64,463.27,450.33,308892
2024-05-27,DECCANMOT,468.88,471.93,466.62,469.66,463.27,608473
2024-05-28,DECCANMOT,489.71,495.3,487.26,492.83,469.66,324158
2024-05-29,DECCANMOT,478.1,479.8,477.09,478.79,492.83,585441
2024-05-30,DECCANMOT,473.46,479.4,468.06,474.0,478.79,476155
2024-05-31,DECCANMOT,481.15,493.01,470.42,482.25,474.0,668591
2024-06-03,DECCANMOT,497.3,503.63,491.05,497.37,482.25,481112
2024-06-04,DECCANMOT,483.17,484.69,479.25,480.77,497.37,590216
2024-06-05,DECCANMOT,472.14,477.72,470.09,475.65,480.77,387649
2024-06-06,DECCANMOT,482.98,490.93,471.89,479.79,475.65,598900
2024-06-07,DECCANMOT,494.47,502.47,487.44,495.43,479.79,1138389
2024-06-10,DECCANMOT,480.95,492.02,471.56,482.6,495.43,803545
2024-06-11,DECCANMOT,508.27,510.06,503.7,505.47,482.6,407099
2024-06-12,DECCANMOT,499.69,512.88,484.36,497.49,505.47,311706
2024-06-13,DECCANMOT,485.74,491.95,481.69,487.89,497.49,283017
2024-06-14,DECCANMOT,487.85,492.18,483.38,487.71,487.89,531419
2024-06-17,DECCANMOT,487.06,489.9,485.73,488.57,487.71,446331
2024-06-18,DECCANMOT,487.07,494.14,480.66,487.72,488.57,1942890
2024-06-19,DECCANMOT,505.01,508.37,502.13,505.49,487.72,361750
2024-06-20,DECCANMOT,483.43,493.1,472.2,481.84,505.49,666152
2024-06-21,DECCANMOT,480.74,491.91,470.64,481.78,481.84,913670
2024-06-24,DECCANMOT,468.92,474.47,461.81,467.34,481.78,389490
2024-06-25,DECCANMOT,464.64,475.25,455.97,466.54,467.34,246475
2024-06-26,DECCANMOT,472.0,474.15,467.27,469.41,466.54,437429
2024-06-27,DECCANMOT,479.44,483.72,476.16,480.43,469.41,342803
2024-06-28,DECCANMOT,488.54,502.78,475.14,489.35,480.43,335958
2024-07-01,DECCANMOT,491.86,503.19,478.4,489.68,489.35,551785
2024-07-02,DECCANMOT,476.28,484.5,467.98,476.19,489.68,414364
2024-07-03,DECCANMOT,480.5,484.72,476.08,480.3,476.19,578899
2024-07-04,DECCANMOT,467.36,470.94,464.16,467.74,480.3,248428
2024-07-05,DECCANMOT,484.76,489.3,479.07,483.6,467.74,260807
2024-07-08,DECCANMOT,522.93,536.8,509.3,523.15,483.6,984315
2024-07-09,DECCANMOT,519.85,527.26,516.16,523.54,523.15,387174
2024-07-10,DECCANMOT,515.0,522.33,511.21,518.52,523.54,369963
2024-07-11,DECCANMOT,515.1,517.4,509.86,512.15,518.52,603431
2024-07-12,DECCANMOT,532.55,538.05,527.78,533.27,512.15,274586
2024-07-15,DECCANMOT,520.42,526.31,514.93,520.82,533.27,454429
2024-07-16,DECCANMOT,532.59,537.67,527.27,532.35,520.82,430631
2024-07-17,DECCANMOT,548.36,557.96,539.74,549.33,532.35,1007196
2024-07-18,DECCANMOT,534.19,536.53,530.9,533.24,549.33,453307
2024-07-19,DECCANMOT,567.54,572.37,561.45,566.27,533.24,806260
2024-07-22,DECCANMOT,564.45,571.23,559.57,566.33,566.27,247186
2024-07-23,DECCANMOT,553.39,560.7,545.18,552.48,566.33,498793
2024-07-24,DECCANMOT,545.13,548.73,543.07,546.66,552.48,902186
2024-07-25,DECCANMOT,539.38,546.34,533.93,540.88,546.66,401519
2024-07-26,DECCANMOT,545.18,557.22,534.14,546.15,540.88,458427
2024-07-29,DECCANMOT,539.56,542.1,535.61,538.14,546.15,204296
2024-07-30,DECCANMOT,552.42,557.25,547.75,552.58,538.14,430661
2024-07-31,DECCANMOT,570.86,580.0,560.15,569.26,552.58,600488
2024-08-01,DECCANMOT,562.3,564.16,558.14,560.0,569.26,384803
2024-08-02,DECCANMOT,523.63,533.34,516.06,525.74,560.0,478611
2024-08-05,DECCANMOT,527.8,530.74,521.32,524.25,525.74,249364
2024-08-06,DECCANMOT,527.84,538.13,519.37,529.64,524.25,471771
2024-08-07,DECCANMOT,537.24,549.06,526.0,537.81,529.64,739410
2024-08-08,DECCANMOT,515.75,518.56,509.01,511.8,537.81,197352
2024-08-09,DECCANMOT,520.25,523.36,515.29,518.39,511.8,340463
2024-08-12,DECCANMOT,514.7,519.1,513.15,517.55,518.39,248161
2024-08-13,DECCANMOT,525.62,537.58,509.44,521.3,517.55,277839
2024-08-14,DECCANMOT,505.2,515.06,494.44,504.29,521.3,559564
2024-08-15,DECCANMOT,498.07,503.76,491.67,497.35,504.29,468019
2024-08-16,DECCANMOT,485.11,489.17,481.91,485.96,497.35,365388
2024-08-19,DECCANMOT,485.03,490.51,481.95,487.41,485.96,404026
2024-08-20,DECCANMOT,491.32,498.36,487.2,494.21,487.41,556893
2024-08-21,DECCANMOT,508.7,523.25,492.08,506.56,494.21,164270
2024-08-22,DECCANMOT,499.58,505.12,498.12,503.64,506.56,352025
2024-08-23,DECCANMOT,521.88,524.75,516.34,519.2,503.64,452481
2024-08-26,DECCANMOT,546.84,555.08,542.45,550.66,519.2,165794
2024-08-27,DECCANMOT,561.77,578.96,546.05,563.2,550.66,461763
2024-08-28,DECCANMOT,588.98,601.69,572.1,584.73,563.2,399147
2024-08-29,DECCANMOT,595.35,608.73,584.05,597.39,584.73,498391
2024-08-30,DECCANMOT,591.24,598.71,583.91,591.38,597.39,233664
2024-09-02,DECCANMOT,570.08,575.19,567.07,572.17,591.38,694743
2024-09-03,DECCANMOT,580.74,582.23,578.53,580.01,572.17,741431
2024-09-04,DECCANMOT,564.22,571.74,555.75,563.25,580.01,607364
2024-09-05,DECCANMOT,536.69,542.72,531.87,537.89,563.25,491364
2024-09-06,DECCANMOT,533.86,548.48,522.5,537.05,537.89,370074
2024-09-09,DECCANMOT,548.33,552.77,543.53,547.97,537.05,267445
2024-09-10,DECCANMOT,558.21,568.07,551.36,561.19,547.97,394461
2024-09-11,DECCANMOT,545.92,552.85,537.33,544.24,561.19,663822
2024-09-12,DECCANMOT,549.05,558.23,537.46,546.6,544.24,292157
2024-09-13,DECCANMOT,540.24,545.89,537.85,543.49,546.6,155832
2024-09-16,DECCANMOT,547.98,553.01,542.88,547.9,543.49,441382
2024-09-17,DECCANMOT,538.22,541.51,532.52,535.79,547.9,155456
2024-09-18,DECCANMOT,538.99,543.74,536.15,540.89,535.79,416021
2024-09-19,DECCANMOT,554.98,560.22,548.99,554.23,540.89,260609
2024-09-20,DECCANMOT,562.1,573.57,547.09,558.48,554.23,483434
2024-09-23,DECCANMOT,557.4,561.09,554.06,557.74,558.48,652714
2024-09-24,DECCANMOT,544.92,552.93,538.93,546.92,557.74,318918
2024-09-25,DECCANMOT,534.08,536.16,528.45,530.52,546.92,616256
2024-09-26,DECCANMOT,533.61,535.29,530.96,532.64,530.52,317273
2024-09-27,DECCANMOT,526.47,530.13,523.7,527.35,532.64,489626
2024-09-30,DECCANMOT,526.56,531.67,519.67,524.77,527.35,407009
2024-10-01,DECCANMOT,526.05,540.18,514.23,528.3,524.77,326590
2024-10-02,DECCANMOT,533.78,542.29,530.3,538.79,528.3,329637
2024-10-03,DECCANMOT,527.01,531.63,521.29,525.9,538.79,313304
2024-10-04,DECCANMOT,530.82,531.99,526.44,527.6,525.9,448779
2024-10-07,DECCANMOT,535.22,540.3,530.35,535.44,527.6,434191
2024-10-08,DECCANMOT,525.22,527.87,522.32,524.97,535.44,422222
2024-10-09,DECCANMOT,507.97,516.25,498.91,507.18,524.97,385664
2024-10-10,DECCANMOT,506.3,511.02,502.34,507.05,507.18,176545
2024-10-11,DECCANMOT,502.84,506.53,498.39,502.08,507.05,861731
2024-10-14,DECCANMOT,518.54,537.85,501.06,520.31,502.08,340662
2024-10-15,DECCANMOT,531.11,535.96,526.5,531.34,520.31,273841
2024-10-16,DECCANMOT,540.22,553.8,529.69,543.21,531.34,463199
2024-10-17,DECCANMOT,520.32,528.84,512.71,521.21,543.21,709626
2024-10-18,DECCANMOT,497.84,503.01,491.25,496.4,521.21,368232
2024-10-21,DECCANMOT,503.2,518.83,486.07,501.65,496.4,305371
2024-10-22,DECCANMOT,489.32,495.9,482.95,489.52,501.65,190166
2024-10-23,DECCANMOT,472.08,475.49,469.39,472.79,489.52,362231
2024-10-24,DECCANMOT,467.49,476.39,458.99,467.89,472.79,468274
2024-10-25,DECCANMOT,457.66,462.9,451.28,456.51,467.89,485726
2024-10-28,DECCANMOT,449.62,455.32,443.62,449.31,456.51,1091307
2024-10-29,DECCANMOT,452.83,458.84,446.86,452.87,449.31,399493
2024-10-30,DECCANMOT,451.4,454.83,450.46,453.88,452.87,222076
2024-10-31,DECCANMOT,448.0,454.74,438.99,445.69,453.88,559099
2024-11-01,DECCANMOT,435.46,437.3,432.36,434.2,445.69,1149945
2024-11-04,DECCANMOT,455.67,457.55,454.07,455.95,434.2,576432
2024-11-05,DECCANMOT,460.79,468.17,455.71,463.07,455.95,269183
2024-11-06,DECCANMOT,479.38,486.93,469.24,476.75,463.07,303956
2024-11-07,DECCANMOT,479.93,486.52,471.94,478.5,476.75,539140
2024-11-08,DECCANMOT,482.2,487.05,477.0,481.85,478.5,634040
2024-11-11,DECCANMOT,478.86,482.09,475.06,478.28,481.85,159032
2024-11-12,DECCANMOT,471.33,474.64,470.27,473.58,478.28,483941
2024-11-13,DECCANMOT,473.5,484.51,463.43,474.43,473.58,579593
2024-11-14,DECCANMOT,474.85,480.44,467.22,472.78,474.43,1172125
2024-11-15,DECCANMOT,460.58,468.37,454.85,462.62,472.78,937864
2024-11-18,DECCANMOT,472.88,475.88,470.34,473.34,462.62,552232
2024-11-19,DECCANMOT,447.34,455.0,442.16,449.8,473.34,340322
2024-11-20,DECCANMOT,444.69,450.78,439.82,445.89,449.8,317823
2024-11-21,DECCANMOT,459.07,463.6,453.1,457.62,445.89,304728
2024-11-22,DECCANMOT,448.51,459.71,440.99,452.13,457.62,322857
2024-11-25,DECCANMOT,443.33,445.76,440.35,442.78,452.13,431529
2024-11-26,DECCANMOT,454.07,456.33,448.48,450.72,442.78,558108
2024-11-27,DECCANMOT,451.58,455.48,446.38,450.27,450.72,291029
2024-11-28,DECCANMOT,435.78,441.37,430.24,435.83,450.27,291195
2024-11-29,DECCANMOT,414.14,422.01,406.86,414.72,435.83,505380
2024-12-02,DECCANMOT,407.15,413.68,402.69,409.19,414.72,148933
2024-12-03,DECCANMOT,402.92,408.28,395.8,401.13,409.19,478610
2024-12-04,DECCANMOT,410.94,415.72,405.83,410.61,401.13,827482
2024-12-05,DECCANMOT,435.0,438.64,430.29,433.92,410.61,124868
2024-12-06,DECCANMOT,429.04,434.53,421.72,427.18,433.92,293550
2024-12-09,DECCANMOT,429.58,430.58,428.4,429.41,427.18,253640
2024-12-10,DECCANMOT,445.97,454.94,435.52,444.47,429.41,232671
2024-12-11,DECCANMOT,447.0,458.59,436.14,447.71,444.47,90425
2024-12-12,DECCANMOT,442.92,445.59,440.26,442.94,447.71,628474
2024-12-13,DECCANMOT,464.84,472.13,455.12,462.38,442.94,397021
2024-12-16,DECCANMOT,457.09,465.78,449.69,458.36,462.38,1212133
2024-12-17,DECCANMOT,465.66,474.05,459.47,467.83,458.36,109958
2024-12-18,DECCANMOT,471.07,473.43,469.0,471.36,467.83,146695
2024-12-19,DECCANMOT,492.5,493.63,491.11,492.24,471.36,599341
2024-12-20,DECCANMOT,496.23,504.17,489.09,497.03,492.24,252025
2024-12-23,DECCANMOT,496.52,506.83,487.38,497.67,497.03,356982
2024-12-24,DECCANMOT,499.78,503.33,495.12,498.67,497.67,148439
2024-12-25,DECCANMOT,465.61,467.83,460.88,463.08,498.67,534263
2024-12-26,DECCANMOT,461.89,464.79,459.43,462.33,463.08,1166431
2024-12-27,DECCANMOT,473.39,481.94,465.68,474.21,462.33,374298
2024-01-01,EASTPOWER,505.54,512.66,498.37,505.49,507.63,948439
2024-01-02,EASTPOWER,487.2,489.08,485.71,487.59,505.49,235137
2024-01-03,EASTPOWER,501.83,511.27,492.74,502.18,487.59,1380433
2024-01-04,EASTPOWER,528.24,530.33,525.85,527.94,502.18,602736
2024-01-05,EASTPOWER,525.11,530.93,520.86,526.66,527.94,342330
2024-01-08,EASTPOWER,572.69,580.69,562.76,570.74,526.66,535305
2024-01-09,EASTPOWER,561.58,571.28,550.65,560.33,570.74,704284
2024-01-10,EASTPOWER,568.46,571.06,566.98,569.58,560.33,172828
2024-01-11,EASTPOWER,575.95,580.55,573.63,578.23,569.58,432625
2024-01-12,EASTPOWER,569.39,570.58,563.69,564.87,578.23,841604
2024-01-15,EASTPOWER,540.37,550.5,529.14,539.25,564.87,596379
2024-01-16,EASTPOWER,526.75,530.74,524.29,528.27,539.25,581731
2024-01-17,EASTPOWER,554.09,561.23,547.41,554.55,528.27,444170
2024-01-18,EASTPOWER,560.81,573.45,546.39,558.99,554.55,630670
2024-01-19,EASTPOWER,559.08,570.55,549.86,561.3,558.99,1684804
2024-01-22,EASTPOWER,532.39,536.79,527.63,532.03,561.3,363899
2024-01-23,EASTPOWER,530.08,539.86,522.87,532.62,532.03,582101
2024-01-24,EASTPOWER,533.79,540.59,526.73,533.52,532.62,297020
2024-01-25,EASTPOWER,522.81,526.16,520.34,523.69,533.52,437382
2024-01-26,EASTPOWER,546.27,555.26,534.78,543.73,523.69,447496
2024-01-29,EASTPOWER,526.02,532.74,516.87,523.55,543.73,427208
2024-01-30,EASTPOWER,517.53,521.99,509.83,514.27,523.55,146557
2024-01-31,EASTPOWER,543.0,547.45,536.52,540.95,514.27,777807
2024-02-01,EASTPOWER,538.64,544.5,534.91,540.75,540.95,161766
2024-02-02,EASTPOWER,548.94,552.62,546.2,549.87,540.75,1188097
2024-02-05,EASTPOWER,571.92,579.53,562.07,569.65,549.87,570449
2024-02-06,EASTPOWER,558.49,568.47,550.74,560.68,569.65,861639
2024-02-07,EASTPOWER,584.64,592.29,573.9,581.51,560.68,454205
2024-02-08,EASTPOWER,582.59,588.54,575.27,581.21,581.51,295172
2024-02-09,EASTPOWER,603.42,607.35,597.63,601.55,581.21,430561
2024-02-12,EASTPOWER,596.83,598.13,595.43,596.73,601.55,809650
2024-02-13,EASTPOWER,612.65,622.89,602.81,613.05,596.73,554876
2024-02-14,EASTPOWER,600.42,606.41,594.54,600.53,613.05,571911
2024-02-15,EASTPOWER,614.15,627.22,595.93,608.89,600.53,1332562
2024-02-16,EASTPOWER,597.07,601.45,592.47,596.85,608.89,359658
2024-02-19,EASTPOWER,601.97,608.58,595.18,601.78,596.85,421057
2024-02-20,EASTPOWER,590.32,596.02,583.35,589.04,601.78,229413
2024-02-21,EASTPOWER,605.4,610.01,598.78,603.37,589.04,1184302
2024-02-22,EASTPOWER,596.57,602.1,592.81,598.34,603.37,610707
2024-02-23,EASTPOWER,580.61,583.47,578.49,581.34,598.34,746598
2024-02-26,EASTPOWER,587.01,594.81,577.79,585.57,581.34,702466
2024-02-27,EASTPOWER,602.7,604.32,599.63,601.25,585.57,990018
2024-02-28,EASTPOWER,617.35,623.55,610.93,617.14,601.25,742629
2024-02-29,EASTPOWER,603.71,608.58,596.12,600.98,617.14,948210
2024-03-01,EASTPOWER,601.42,608.51,597.09,604.16,600.98,270177
2024-03-04,EASTPOWER,621.23,622.73,617.22,618.71,604.16,382463
2024-03-05,EASTPOWER,590.6,603.58,578.65,591.6,618.71,766176
