SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BHARATCHEM,EQ,283.04,289.4,274.98,281.31,281.31,281.25,389498,109798187.87,16-AUG-2024,2170,INE25214401011
BHARATCHEM,EQ,280.12,286.31,273.88,280.07,280.07,281.31,509902,142816751.51,19-AUG-2024,2839,INE25214401011
BHARATCHEM,EQ,271.62,277.36,267.01,272.73,272.73,280.07,343652,93599349.73,20-AUG-2024,1916,INE25214401011
BHARATCHEM,EQ,273.57,277.21,270.44,274.08,274.08,272.73,682828,187033417.48,21-AUG-2024,3800,INE25214401011
BHARATCHEM,EQ,274.52,278.96,272.31,276.73,276.73,274.08,345026,95227176.0,22-AUG-2024,1923,INE25214401011
BHARATCHEM,EQ,271.39,274.05,269.77,272.43,272.43,276.73,292208,79504926.67,23-AUG-2024,1630,INE25214401011
BHARATCHEM,EQ,289.95,290.7,289.24,289.99,289.99,272.43,301520,87433764.53,26-AUG-2024,1682,INE25214401011
BHARATCHEM,EQ,285.25,289.1,279.01,282.83,282.83,289.99,283339,80368162.89,27-AUG-2024,1581,INE25214401011
BHARATCHEM,EQ,283.16,286.53,279.91,283.27,283.27,282.83,1555794,440657906.58,28-AUG-2024,8650,INE25214401011
BHARATCHEM,EQ,284.35,286.6,283.74,285.99,285.99,283.27,391562,111768762.49,29-AUG-2024,2182,INE25214401011
BHARATCHEM,EQ,290.7,291.35,289.16,289.81,289.81,285.99,281060,81537379.73,30-AUG-2024,1568,INE25214401011
BHARATCHEM,EQ,286.66,290.34,284.28,287.95,287.95,289.81,193622,55670842.85,02-SEP-2024,1082,INE25214401011
BHARATCHEM,EQ,282.74,291.35,274.86,283.45,283.45,287.95,416784,118041564.48,03-SEP-2024,2322,INE25214401011
BHARATCHEM,EQ,277.52,281.63,275.37,279.47,279.47,283.45,425730,118703457.7,04-SEP-2024,2372,INE25214401011
BHARATCHEM,EQ,285.26,290.15,281.09,285.97,285.97,279.47,610626,174478237.82,05-SEP-2024,3399,INE25214401011
BHARATCHEM,EQ,287.96,293.69,281.59,287.31,287.31,285.97,247389,71131759.17,06-SEP-2024,1381,INE25214401011
BHARATCHEM,EQ,292.09,294.97,287.57,290.42,290.42,287.31,554920,161474321.07,09-SEP-2024,3089,INE25214401011
BHARATCHEM,EQ,278.24,283.46,272.81,278.02,278.02,290.42,245526,68279962.18,10-SEP-2024,1371,INE25214401011
BHARATCHEM,EQ,294.98,296.3,293.96,295.27,295.27,278.02,356936,105359178.69,11-SEP-2024,1989,INE25214401011
BHARATCHEM,EQ,303.17,306.64,298.13,301.59,301.59,295.27,406673,122864046.76,12-SEP-2024,2266,INE25214401011
BHARATCHEM,EQ,295.34,302.73,290.9,298.24,298.24,301.59,140181,41674409.49,13-SEP-2024,785,INE25214401011
BHARATCHEM,EQ,294.76,296.32,292.34,293.9,293.9,298.24,417257,122751445.97,16-SEP-2024,2325,INE25214401011
BHARATCHEM,EQ,286.68,290.59,281.56,285.45,285.45,293.9,425923,121757188.27,17-SEP-2024,2373,INE25214401011
BHARATCHEM,EQ,286.74,291.76,280.31,285.3,285.3,285.45,112311,32097360.69,18-SEP-2024,630,INE25214401011
BHARATCHEM,EQ,274.65,277.16,271.67,274.18,274.18,285.3,197317,54131288.06,19-SEP-2024,1103,INE25214401011
BHARATCHEM,EQ,284.31,287.28,280.34,283.3,283.3,274.18,429015,121685814.6,20-SEP-2024,2390,INE25214401011
BHARATCHEM,EQ,287.95,289.63,284.65,286.32,286.32,283.3,105643,30305455.27,23-SEP-2024,593,INE25214401011
BHARATCHEM,EQ,287.97,292.42,281.54,285.97,285.97,286.32,328540,94173800.73,24-SEP-2024,1832,INE25214401011
BHARATCHEM,EQ,284.44,290.87,277.23,283.63,283.63,285.97,368592,104646954.72,25-SEP-2024,2054,INE25214401011
BHARATCHEM,EQ,284.9,286.4,282.49,284.0,284.0,283.63,522804,148631434.52,26-SEP-2024,2911,INE25214401011
BHARATCHEM,EQ,281.27,285.8,276.29,280.82,280.82,284.0,168731,47408349.07,27-SEP-2024,944,INE25214401011
BHARATCHEM,EQ,284.88,288.18,281.43,284.73,284.73,280.82,345387,98359309.86,30-SEP-2024,1925,INE25214401011
BHARATCHEM,EQ,288.18,293.54,282.37,287.72,287.72,284.73,200622,57754392.62,01-OCT-2024,1121,INE25214401011
BHARATCHEM,EQ,292.52,297.95,285.89,291.31,291.31,287.72,128816,37577774.13,02-OCT-2024,722,INE25214401011
BHARATCHEM,EQ,286.69,291.01,282.41,286.72,286.72,291.31,188353,54003316.47,03-OCT-2024,1053,INE25214401011
BHARATCHEM,EQ,287.6,289.38,286.3,288.08,288.08,286.72,380772,109631874.24,04-OCT-2024,2122,INE25214401011
BHARATCHEM,EQ,287.24,296.87,277.58,287.22,287.22,288.08,271799,78067014.78,07-OCT-2024,1516,INE25214401011
BHARATCHEM,EQ,281.57,282.63,280.03,281.09,281.09,287.22,300532,84524625.0,08-OCT-2024,1676,INE25214401011
BHARATCHEM,EQ,279.27,281.69,276.41,278.83,278.83,281.09,301407,84085520.17,09-OCT-2024,1681,INE25214401011
BHARATCHEM,EQ,278.34,281.41,274.94,278.01,278.01,278.83,165046,45902593.52,10-OCT-2024,923,INE25214401011
BHARATCHEM,EQ,271.78,274.87,267.88,270.97,270.97,278.01,363476,98589230.24,11-OCT-2024,2026,INE25214401011
BHARATCHEM,EQ,270.14,270.91,269.25,270.02,270.02,270.97,357260,96481635.6,14-OCT-2024,1991,INE25214401011
BHARATCHEM,EQ,283.13,285.04,279.72,281.62,281.62,270.02,556133,156899949.51,15-OCT-2024,3096,INE25214401011
BHARATCHEM,EQ,278.19,284.07,274.13,279.98,279.98,281.62,585387,163553225.22,16-OCT-2024,3259,INE25214401011
BHARATCHEM,EQ,273.3,275.45,270.47,272.62,272.62,279.98,139558,38077935.11,17-OCT-2024,782,INE25214401011
BHARATCHEM,EQ,273.41,277.12,269.75,273.45,273.45,272.62,408100,111590864.0,18-OCT-2024,2274,INE25214401011
BHARATCHEM,EQ,270.59,274.91,264.99,269.29,269.29,273.45,291184,78541060.32,21-OCT-2024,1624,INE25214401011
BHARATCHEM,EQ,266.49,271.7,260.7,265.9,265.9,269.29,145421,38696528.1,22-OCT-2024,814,INE25214401011
BHARATCHEM,EQ,255.07,261.0,250.33,256.24,256.24,265.9,290741,74388023.12,23-OCT-2024,1622,INE25214401011
BHARATCHEM,EQ,255.25,259.18,252.63,256.55,256.55,256.24,180021,46106978.52,24-OCT-2024,1007,INE25214401011
BHARATCHEM,EQ,255.99,256.55,253.8,254.36,254.36,256.55,270205,68876155.18,25-OCT-2024,1508,INE25214401011
BHARATCHEM,EQ,256.25,257.96,254.69,256.4,256.4,254.36,104988,26913673.8,28-OCT-2024,590,INE25214401011
BHARATCHEM,EQ,254.44,255.74,251.99,253.29,253.29,256.4,293042,74336940.95,29-OCT-2024,1635,INE25214401011
BHARATCHEM,EQ,251.18,253.7,249.81,252.33,252.33,253.29,120210,30286508.8,30-OCT-2024,674,INE25214401011
BHARATCHEM,EQ,248.54,252.67,244.83,248.95,248.95,252.33,434105,108012559.08,31-OCT-2024,2418,INE25214401011
BHARATCHEM,EQ,248.42,254.72,241.91,248.21,248.21,248.95,324799,80641095.72,01-NOV-2024,1811,INE25214401011
BHARATCHEM,EQ,251.12,255.24,248.36,252.46,252.46,248.21,376173,94803119.46,04-NOV-2024,2096,INE25214401011
BHARATCHEM,EQ,249.19,250.58,247.73,249.12,249.12,252.46,265723,66203113.96,05-NOV-2024,1483,INE25214401011
BHARATCHEM,EQ,247.66,250.18,243.94,246.44,246.44,249.12,272235,67202117.2,06-NOV-2024,1519,INE25214401011
BHARATCHEM,EQ,235.72,240.29,231.32,235.88,235.88,246.44,783382,184744977.06,07-NOV-2024,4359,INE25214401011
BHARATCHEM,EQ,232.75,235.98,229.04,232.26,232.26,235.88,250688,58266576.21,08-NOV-2024,1399,INE25214401011
BHARATCHEM,EQ,232.03,233.39,231.16,232.52,232.52,232.26,230357,53524984.66,11-NOV-2024,1286,INE25214401011
BHARATCHEM,EQ,238.36,239.84,237.29,238.77,238.77,232.52,180901,43169008.63,12-NOV-2024,1012,INE25214401011
BHARATCHEM,EQ,245.83,249.31,241.05,244.51,244.51,238.77,336610,82454863.57,13-NOV-2024,1877,INE25214401011
BHARATCHEM,EQ,244.14,249.12,238.56,243.53,243.53,244.51,316993,77262817.18,14-NOV-2024,1768,INE25214401011
BHARATCHEM,EQ,236.48,242.53,230.65,236.7,236.7,243.53,372208,88074338.35,15-NOV-2024,2074,INE25214401011
BHARATCHEM,EQ,238.44,240.67,235.6,237.82,237.82,236.7,450280,107180148.4,18-NOV-2024,2508,INE25214401011
BHARATCHEM,EQ,229.86,232.03,228.68,230.84,230.84,237.82,330812,76257679.53,19-NOV-2024,1844,INE25214401011
BHARATCHEM,EQ,234.7,238.33,232.18,235.8,235.8,230.84,328188,77267488.76,20-NOV-2024,1830,INE25214401011
BHARATCHEM,EQ,238.83,245.36,233.43,239.93,239.93,235.8,141427,33882137.81,21-NOV-2024,792,INE25214401011
BHARATCHEM,EQ,231.8,233.64,230.52,232.36,232.36,239.93,337488,78355713.92,22-NOV-2024,1881,INE25214401011
BHARATCHEM,EQ,231.62,232.6,231.15,232.13,232.13,232.36,563591,130730568.36,25-NOV-2024,3138,INE25214401011
BHARATCHEM,EQ,229.12,229.8,227.05,227.73,227.73,232.13,419411,95706794.13,26-NOV-2024,2337,INE25214401011
BHARATCHEM,EQ,223.64,225.59,222.21,224.15,224.15,227.73,238098,53329983.7,27-NOV-2024,1329,INE25214401011
BHARATCHEM,EQ,235.29,238.32,233.28,236.3,236.3,224.15,398698,94079438.07,28-NOV-2024,2221,INE25214401011
BHARATCHEM,EQ,238.45,243.04,235.46,240.04,240.04,236.3,200449,48010208.15,29-NOV-2024,1120,INE25214401011
BHARATCHEM,EQ,236.59,238.6,233.52,235.53,235.53,240.04,189613,44726546.48,02-DEC-2024,1060,INE25214401011
BHARATCHEM,EQ,240.75,243.39,237.77,240.41,240.41,235.53,141991,34152148.62,03-DEC-2024,795,INE25214401011
BHARATCHEM,EQ,231.82,233.17,229.5,230.84,230.84,240.41,324651,75049571.67,04-DEC-2024,1810,INE25214401011
BHARATCHEM,EQ,239.68,240.97,238.84,240.13,240.13,230.84,314085,75374118.3,05-DEC-2024,1751,INE25214401011
BHARATCHEM,EQ,243.02,244.63,242.44,244.05,244.05,240.13,225800,55028965.33,06-DEC-2024,1261,INE25214401011
BHARATCHEM,EQ,234.97,236.67,234.24,235.93,235.93,244.05,451943,106483796.71,09-DEC-2024,2517,INE25214401011
BHARATCHEM,EQ,243.51,244.97,241.44,242.9,242.9,235.93,331842,80671896.34,10-DEC-2024,1850,INE25214401011
BHARATCHEM,EQ,243.37,245.45,241.0,243.07,243.07,242.9,223556,54362857.71,11-DEC-2024,1248,INE25214401011
BHARATCHEM,EQ,245.09,250.09,241.59,246.57,246.57,243.07,299891,73798176.92,12-DEC-2024,1673,INE25214401011
BHARATCHEM,EQ,249.12,253.13,245.28,249.28,249.28,246.57,208167,51881461.41,13-DEC-2024,1163,INE25214401011
BHARATCHEM,EQ,246.48,251.2,242.81,247.51,247.51,249.28,338352,83631591.68,16-DEC-2024,1886,INE25214401011
BHARATCHEM,EQ,255.55,256.49,254.52,255.46,255.46,247.51,482314,123226403.86,17-DEC-2024,2686,INE25214401011
BHARATCHEM,EQ,259.1,260.61,257.63,259.14,259.14,255.46,246306,63824452.76,18-DEC-2024,1375,INE25214401011
BHARATCHEM,EQ,265.69,266.37,264.32,264.99,264.99,259.14,220680,58530220.8,19-DEC-2024,1233,INE25214401011
BHARATCHEM,EQ,270.25,275.93,266.4,272.05,272.05,264.99,403914,109646494.44,20-DEC-2024,2250,INE25214401011
BHARATCHEM,EQ,275.73,279.02,272.46,275.75,275.75,272.05,255624,70486613.84,23-DEC-2024,1427,INE25214401011
BHARATCHEM,EQ,260.72,262.23,258.94,260.45,260.45,275.75,160182,41733818.28,24-DEC-2024,896,INE25214401011
BHARATCHEM,EQ,261.99,264.08,260.51,262.6,262.6,260.45,244072,64043679.23,25-DEC-2024,1362,INE25214401011
BHARATCHEM,EQ,256.27,261.05,252.89,257.65,257.65,262.6,427826,110035421.11,26-DEC-2024,2383,INE25214401011
BHARATCHEM,EQ,255.58,261.6,249.41,255.43,255.43,257.65,314265,80288422.2,27-DEC-2024,1752,INE25214401011
COASTBANK,EQ,293.51,294.93,291.94,293.36,293.36,295.5,425294,124785512.54,01-JAN-2024,2369,INE59966401011
COASTBANK,EQ,298.28,303.69,290.72,296.08,296.08,293.36,619331,183836020.73,02-JAN-2024,3447,INE59966401011
COASTBANK,EQ,297.38,299.37,296.21,298.2,298.2,296.08,297216,88548572.16,03-JAN-2024,1658,INE59966401011
COASTBANK,EQ,296.01,297.58,293.99,295.56,295.56,298.2,152096,44976308.16,04-JAN-2024,851,INE59966401011
COASTBANK,EQ,303.55,306.78,301.78,305.0,305.0,295.56,273899,83407723.48,05-JAN-2024,1528,INE59966401011
COASTBANK,EQ,307.38,308.52,306.22,307.36,307.36,305.0,300110,92243810.33,08-JAN-2024,1674,INE59966401011
COASTBANK,EQ,311.44,318.74,303.14,310.43,310.43,307.36,388242,120653966.34,09-JAN-2024,2163,INE59966401011
COASTBANK,EQ,306.87,312.85,299.97,305.93,305.93,310.43,213352,65339050.0,10-JAN-2024,1192,INE59966401011
COASTBANK,EQ,312.55,318.46,309.19,315.07,315.07,305.93,830830,261080019.2,11-JAN-2024,4622,INE59966401011
COASTBANK,EQ,321.99,324.47,319.84,322.31,322.31,315.07,365058,117624121.32,12-JAN-2024,2035,INE59966401011
COASTBANK,EQ,316.78,321.15,313.66,318.03,318.03,322.31,381075,121034501.0,15-JAN-2024,2124,INE59966401011
COASTBANK,EQ,314.7,318.94,311.4,315.62,315.62,318.03,453387,142961988.84,16-JAN-2024,2525,INE59966401011
COASTBANK,EQ,318.22,320.2,316.03,318.01,318.01,315.62,684602,217758204.16,17-JAN-2024,3810,INE59966401011
COASTBANK,EQ,321.36,324.24,319.52,322.39,322.39,318.01,393698,126790440.9,18-JAN-2024,2194,INE59966401011
COASTBANK,EQ,329.13,332.22,326.4,329.48,329.48,322.39,328257,108116913.9,19-JAN-2024,1830,INE59966401011
COASTBANK,EQ,337.77,339.74,335.75,337.73,337.73,329.48,266132,89883421.68,22-JAN-2024,1485,INE59966401011
COASTBANK,EQ,327.5,331.41,324.42,328.32,328.32,337.73,762559,250157479.95,23-JAN-2024,4243,INE59966401011
COASTBANK,EQ,328.26,338.21,319.71,329.64,329.64,328.32,423769,139499104.55,24-JAN-2024,2361,INE59966401011
COASTBANK,EQ,325.53,330.86,321.82,327.13,327.13,329.64,518414,169315740.45,25-JAN-2024,2887,INE59966401011
COASTBANK,EQ,324.58,327.66,323.48,326.56,326.56,327.13,315106,102693045.4,26-JAN-2024,1757,INE59966401011
COASTBANK,EQ,329.09,330.81,325.21,326.92,326.92,326.56,310469,101724132.95,29-JAN-2024,1731,INE59966401011
COASTBANK,EQ,324.4,327.26,322.13,324.99,324.99,326.92,178042,57826854.65,30-JAN-2024,996,INE59966401011
COASTBANK,EQ,323.7,324.41,321.59,322.29,322.29,324.99,122206,39443615.91,31-JAN-2024,685,INE59966401011
COASTBANK,EQ,331.98,338.5,328.49,334.98,334.98,322.29,199854,66749237.46,01-FEB-2024,1117,INE59966401011
COASTBANK,EQ,335.64,346.6,327.33,338.22,338.22,334.98,404785,136567712.58,02-FEB-2024,2255,INE59966401011
COASTBANK,EQ,354.44,358.09,347.03,350.64,350.64,338.22,281480,99058441.6,05-FEB-2024,1570,INE59966401011
COASTBANK,EQ,348.94,356.51,342.54,350.08,350.08,350.64,139929,48934570.59,06-FEB-2024,784,INE59966401011
COASTBANK,EQ,343.78,350.02,337.49,343.72,343.72,350.08,380619,130835243.79,07-FEB-2024,2121,INE59966401011
COASTBANK,EQ,344.16,349.6,338.23,343.66,343.66,343.72,483565,166264153.95,08-FEB-2024,2693,INE59966401011
COASTBANK,EQ,356.42,359.02,351.85,354.43,354.43,343.66,272326,96702962.6,09-FEB-2024,1519,INE59966401011
COASTBANK,EQ,363.32,365.07,359.6,361.34,361.34,354.43,189941,68759275.14,12-FEB-2024,1062,INE59966401011
COASTBANK,EQ,357.37,360.74,353.21,356.57,356.57,361.34,389936,139144762.24,13-FEB-2024,2173,INE59966401011
COASTBANK,EQ,355.16,357.32,352.17,354.33,354.33,356.57,837449,296964998.39,14-FEB-2024,4659,INE59966401011
COASTBANK,EQ,361.29,365.08,354.92,358.68,358.68,354.33,170085,61155762.6,15-FEB-2024,951,INE59966401011
COASTBANK,EQ,353.23,355.79,350.18,352.74,352.74,358.68,279090,98491791.3,16-FEB-2024,1557,INE59966401011
COASTBANK,EQ,359.44,365.75,353.01,359.33,359.33,352.74,299327,107567148.48,19-FEB-2024,1669,INE59966401011
COASTBANK,EQ,348.27,350.52,344.26,346.5,346.5,359.33,244505,84866055.47,20-FEB-2024,1365,INE59966401011
COASTBANK,EQ,331.52,332.28,329.97,330.72,330.72,346.5,546096,180752315.04,21-FEB-2024,3040,INE59966401011
COASTBANK,EQ,348.86,355.0,342.2,348.33,348.33,330.72,296703,103403962.53,22-FEB-2024,1655,INE59966401011
COASTBANK,EQ,362.01,364.71,357.68,360.37,360.37,348.33,494944,178635188.48,23-FEB-2024,2756,INE59966401011
COASTBANK,EQ,358.21,361.32,355.68,358.79,358.79,360.37,455037,163174751.41,26-FEB-2024,2534,INE59966401011
COASTBANK,EQ,366.35,367.12,363.23,363.99,363.99,358.79,473315,172655845.7,27-FEB-2024,2636,INE59966401011
COASTBANK,EQ,363.6,367.94,360.25,364.58,364.58,363.99,385862,140552805.91,28-FEB-2024,2150,INE59966401011
COASTBANK,EQ,372.75,380.58,364.77,372.6,372.6,364.58,217959,81222421.35,29-FEB-2024,1217,INE59966401011
COASTBANK,EQ,367.42,372.73,361.33,366.63,366.63,372.6,309280,113473801.07,01-MAR-2024,1725,INE59966401011
COASTBANK,EQ,367.33,370.25,364.65,367.58,367.58,366.63,602768,221513221.55,04-MAR-2024,3355,INE59966401011
COASTBANK,EQ,378.03,381.97,374.67,378.61,378.61,367.58,249405,94379008.75,05-MAR-2024,1392,INE59966401011
COASTBANK,EQ,367.68,370.49,363.84,366.64,366.64,378.61,251529,92308627.71,06-MAR-2024,1404,INE59966401011
COASTBANK,EQ,354.15,356.62,350.15,352.61,352.61,366.64,945380,333838888.13,07-MAR-2024,5259,INE59966401011
COASTBANK,EQ,357.02,365.67,351.2,359.81,359.81,352.61,824498,295906835.55,08-MAR-2024,4587,INE59966401011
COASTBANK,EQ,358.9,364.5,353.69,359.28,359.28,359.81,235275,84500584.75,11-MAR-2024,1314,INE59966401011
COASTBANK,EQ,355.33,358.7,350.61,353.98,353.98,359.28,472937,167623060.91,12-MAR-2024,2634,INE59966401011
COASTBANK,EQ,353.43,360.2,347.87,354.62,354.62,353.98,219710,77827873.3,13-MAR-2024,1227,INE59966401011
COASTBANK,EQ,354.75,360.11,349.64,354.99,354.99,354.62,506945,179921539.77,14-MAR-2024,2823,INE59966401011
COASTBANK,EQ,365.63,374.35,356.58,365.29,365.29,354.99,590660,215831101.73,15-MAR-2024,3288,INE59966401011
COASTBANK,EQ,358.03,360.31,355.63,357.91,357.91,365.29,1568051,561283855.45,18-MAR-2024,8718,INE59966401011
COASTBANK,EQ,365.2,369.22,358.76,362.75,362.75,357.91,188975,68706900.58,19-MAR-2024,1056,INE59966401011
COASTBANK,EQ,362.51,364.68,361.03,363.19,363.19,362.75,54203,19673882.23,20-MAR-2024,308,INE59966401011
COASTBANK,EQ,372.25,374.22,371.17,373.14,373.14,363.19,244739,91249304.56,21-MAR-2024,1366,INE59966401011
COASTBANK,EQ,364.56,369.83,361.15,366.4,366.4,373.14,380298,139110473.08,22-MAR-2024,2119,INE59966401011
COASTBANK,EQ,363.28,374.5,355.11,366.25,366.25,366.4,301026,109960784.12,25-MAR-2024,1679,INE59966401011
COASTBANK,EQ,375.22,379.57,368.2,372.52,372.52,366.25,478992,178869982.56,26-MAR-2024,2668,INE59966401011
COASTBANK,EQ,374.83,379.25,370.26,374.68,374.68,372.52,234779,87978734.67,27-MAR-2024,1311,INE59966401011
COASTBANK,EQ,375.02,382.58,369.15,376.68,376.68,374.68,220921,83096488.54,28-MAR-2024,1234,INE59966401011
COASTBANK,EQ,367.3,369.46,366.13,368.28,368.28,376.68,424759,156292905.78,29-MAR-2024,2366,INE59966401011
COASTBANK,EQ,361.2,366.69,357.92,363.4,363.4,368.28,335396,121638067.32,01-APR-2024,1870,INE59966401011
COASTBANK,EQ,357.58,360.91,354.44,357.76,357.76,363.4,502286,179669376.49,02-APR-2024,2797,INE59966401011
COASTBANK,EQ,366.84,375.99,361.86,370.96,370.96,357.76,1033492,381982088.17,03-APR-2024,5748,INE59966401011
COASTBANK,EQ,362.73,368.2,357.39,362.85,362.85,370.96,219783,79740202.84,04-APR-2024,1228,INE59966401011
COASTBANK,EQ,357.36,363.81,349.18,355.6,355.6,362.85,606135,215903266.55,05-APR-2024,3374,INE59966401011
COASTBANK,EQ,365.0,374.39,356.57,365.94,365.94,355.6,372810,136311763.0,08-APR-2024,2078,INE59966401011
COASTBANK,EQ,376.83,380.18,375.31,378.66,378.66,365.94,193131,73013174.55,09-APR-2024,1079,INE59966401011
COASTBANK,EQ,363.9,367.0,361.41,364.5,364.5,378.66,484880,176643400.27,10-APR-2024,2700,INE59966401011
COASTBANK,EQ,358.14,360.71,356.57,359.13,359.13,364.5,178397,64009438.26,11-APR-2024,998,INE59966401011
COASTBANK,EQ,348.58,356.78,340.57,348.77,348.77,359.13,286412,99873773.81,12-APR-2024,1598,INE59966401011
COASTBANK,EQ,348.27,351.53,345.33,348.59,348.59,348.77,397788,138622488.2,15-APR-2024,2216,INE59966401011
COASTBANK,EQ,345.32,350.22,341.02,345.92,345.92,348.59,440095,152149643.4,16-APR-2024,2451,INE59966401011
COASTBANK,EQ,361.33,362.61,359.08,360.35,360.35,345.92,315493,113792015.24,17-APR-2024,1759,INE59966401011
COASTBANK,EQ,356.68,359.12,354.01,356.44,356.44,360.35,487356,173753785.64,18-APR-2024,2714,INE59966401011
COASTBANK,EQ,343.65,349.51,341.14,346.98,346.98,356.44,299728,103668921.55,19-APR-2024,1672,INE59966401011
COASTBANK,EQ,330.95,334.64,325.9,329.57,329.57,346.98,221665,73157577.72,22-APR-2024,1238,INE59966401011
COASTBANK,EQ,324.72,327.65,321.11,324.03,324.03,329.57,318471,103268468.03,23-APR-2024,1776,INE59966401011
COASTBANK,EQ,321.65,326.27,317.72,322.34,322.34,324.03,363144,116972313.84,24-APR-2024,2024,INE59966401011
COASTBANK,EQ,326.17,330.7,322.24,326.76,326.76,322.34,400348,130740311.87,25-APR-2024,2231,INE59966401011
COASTBANK,EQ,338.46,340.56,335.76,337.86,337.86,326.76,554993,187620933.58,26-APR-2024,3090,INE59966401011
COASTBANK,EQ,353.55,355.7,350.14,352.29,352.29,337.86,337579,119067489.09,29-APR-2024,1882,INE59966401011
COASTBANK,EQ,362.96,365.38,360.33,362.74,362.74,352.29,507405,184094990.75,30-APR-2024,2825,INE59966401011
COASTBANK,EQ,366.38,373.05,358.82,365.48,365.48,362.74,245064,89640326.8,01-MAY-2024,1368,INE59966401011
COASTBANK,EQ,370.18,374.36,366.56,370.74,370.74,365.48,211537,78385740.47,02-MAY-2024,1182,INE59966401011
COASTBANK,EQ,364.88,365.85,362.77,363.74,363.74,370.74,98093,35717623.16,03-MAY-2024,551,INE59966401011
COASTBANK,EQ,365.88,367.64,363.27,365.03,365.03,363.74,257351,94013751.65,06-MAY-2024,1436,INE59966401011
COASTBANK,EQ,372.22,375.66,367.19,370.62,370.62,365.03,316955,117639961.28,07-MAY-2024,1767,INE59966401011
COASTBANK,EQ,361.28,366.5,356.29,361.52,361.52,370.62,193957,70103171.56,08-MAY-2024,1084,INE59966401011
COASTBANK,EQ,360.02,364.54,355.49,360.01,360.01,361.52,57726,20782129.68,09-MAY-2024,327,INE59966401011
COASTBANK,EQ,355.36,361.98,352.07,358.66,358.66,360.01,268891,96147354.87,10-MAY-2024,1500,INE59966401011
COASTBANK,EQ,350.01,351.54,346.51,348.04,348.04,358.66,295391,103001857.06,13-MAY-2024,1648,INE59966401011
COASTBANK,EQ,355.72,363.19,347.87,355.33,355.33,348.04,369132,131212891.16,14-MAY-2024,2057,INE59966401011
COASTBANK,EQ,369.2,372.39,363.25,366.42,366.42,355.33,1125752,413548749.71,15-MAY-2024,6261,INE59966401011
COASTBANK,EQ,365.87,367.36,361.82,363.3,363.3,366.42,430258,156682753.28,16-MAY-2024,2397,INE59966401011
COASTBANK,EQ,363.37,368.2,357.67,362.49,362.49,363.3,518269,188021082.95,17-MAY-2024,2886,INE59966401011
COASTBANK,EQ,345.11,351.05,339.49,345.43,345.43,362.49,505616,174601002.51,20-MAY-2024,2815,INE59966401011
COASTBANK,EQ,341.41,344.87,339.34,342.79,342.79,345.43,439844,150573262.67,21-MAY-2024,2450,INE59966401011
COASTBANK,EQ,346.36,353.32,341.07,348.0,348.0,342.79,187196,65043746.15,22-MAY-2024,1046,INE59966401011
COASTBANK,EQ,349.07,354.01,342.89,347.81,347.81,348.0,621805,216535300.52,23-MAY-2024,3461,INE59966401011
COASTBANK,EQ,344.04,346.77,341.08,343.81,343.81,347.81,171003,58805651.66,24-MAY-2024,957,INE59966401011
COASTBANK,EQ,341.77,343.89,340.26,342.38,342.38,343.81,127273,43549850.9,27-MAY-2024,714,INE59966401011
COASTBANK,EQ,330.87,335.66,327.24,332.02,332.02,342.38,303283,100580774.12,28-MAY-2024,1691,INE59966401011
COASTBANK,EQ,325.09,328.84,320.04,323.78,323.78,332.02,323861,105002213.42,29-MAY-2024,1806,INE59966401011
COASTBANK,EQ,307.8,309.48,305.44,307.13,307.13,323.78,387785,119185719.75,30-MAY-2024,2161,INE59966401011
COASTBANK,EQ,318.07,320.48,314.31,316.7,316.7,307.13,332497,105455856.84,31-MAY-2024,1854,INE59966401011
COASTBANK,EQ,329.42,333.92,321.2,325.65,325.65,316.7,490441,160336606.52,03-JUN-2024,2731,INE59966401011
COASTBANK,EQ,329.43,333.83,325.1,329.5,329.5,325.65,372885,122856906.85,04-JUN-2024,2078,INE59966401011
COASTBANK,EQ,340.14,347.91,334.17,341.91,341.91,329.5,667136,227713530.88,05-JUN-2024,3713,INE59966401011
COASTBANK,EQ,353.57,360.68,345.52,352.6,352.6,341.91,195415,68968467.33,06-JUN-2024,1092,INE59966401011
COASTBANK,EQ,356.2,357.35,355.06,356.2,356.2,352.6,379488,135174890.56,07-JUN-2024,2115,INE59966401011
COASTBANK,EQ,362.17,365.66,358.18,361.67,361.67,356.2,144778,52385988.93,10-JUN-2024,811,INE59966401011
COASTBANK,EQ,368.22,373.7,361.62,367.08,367.08,361.67,183754,67523469.87,11-JUN-2024,1027,INE59966401011
COASTBANK,EQ,359.59,366.62,355.16,362.16,362.16,367.08,574728,207656889.44,12-JUN-2024,3199,INE59966401011
COASTBANK,EQ,353.6,359.84,347.3,353.53,353.53,362.16,188402,66610783.11,13-JUN-2024,1053,INE59966401011
COASTBANK,EQ,354.23,356.26,351.22,353.25,353.25,353.53,307974,108892420.34,14-JUN-2024,1717,INE59966401011
COASTBANK,EQ,358.94,360.72,356.82,358.6,358.6,353.25,470195,168665215.77,17-JUN-2024,2619,INE59966401011
COASTBANK,EQ,364.35,366.85,362.76,365.26,365.26,358.6,200735,73259576.48,18-JUN-2024,1122,INE59966401011
